w,DC,pitch,k
461.96588,0.48276994,432.79724,6167487.0
482.4524,0.40627712,469.34787,6170855.0
446.2519,0.70314056,476.30978,6168926.5
523.112,0.3795319,461.41034,6176250.5
455.33286,0.36602753,500.28662,6174562.0
472.159,0.432664,463.60815,6179429.5
435.69196,0.51288843,453.4321,6160886.0
447.58435,0.47958177,458.7654,6162623.0
443.60397,0.43973002,481.61346,6173098.5
494.5496,0.43860984,431.3892,6162712.0
399.224,0.6046124,437.91684,6153450.0
431.87244,0.7021347,480.11694,6165261.5
483.2344,0.42312664,456.8183,6162057.0
482.4452,0.37795138,483.31326,6168927.0
452.88922,0.43031663,480.24213,6190269.0
454.9711,0.3405625,508.77643,6161521.5
435.62994,0.52680725,453.1997,6209036.5
430.6974,0.34703377,516.7636,6165759.5
460.66525,0.39033708,488.63556,6171237.0
485.72345,0.36973792,486.33923,6196146.5
502.09177,0.43649524,435.67563,6218196.5
558.883,0.63194555,474.63684,6162318.0
443.3191,0.49407312,455.05603,6172279.5
404.52917,0.54031575,481.04,6165748.5
487.09546,0.3889149,477.4869,6210840.0
421.3684,0.5524092,445.20474,6169362.0
505.65305,0.3568166,482.5397,6163831.0
474.22238,0.33826035,502.39975,6160389.0
462.42865,0.45903295,464.63174,6227858.0
470.91403,0.39536166,481.21878,6163730.0
505.47525,0.42675155,426.8894,6156078.0
470.81873,0.41686493,474.2924,6210106.5
409.66986,0.5363953,477.24435,6176506.5
393.9307,0.6862951,494.0962,6173006.0
448.5232,0.4451897,474.22226,6159644.0
537.95996,0.42738208,391.53644,6204012.0
457.65567,0.41002983,482.63617,6169189.0
472.03714,0.44852385,457.15128,6208878.0
538.3104,0.5503972,506.80902,6162201.5
500.48694,0.39254898,468.55115,6212731.0
520.6614,0.42091116,424.59268,6177678.0
424.8304,0.5201121,470.05035,6188700.5
444.4134,0.4440872,478.8742,6164198.5
574.9649,0.63178045,472.38467,6169493.5
471.9423,0.40270704,480.16135,6217462.0
540.3693,0.69634855,458.70508,6158204.5
450.73242,0.47561273,458.20358,6155732.0
487.9165,0.7585305,454.76733,6158937.5
432.9005,0.6894139,482.0324,6166908.0
546.7883,0.59934783,486.93222,6172179.5
479.83124,0.38423,482.09732,6181587.0
481.53333,0.68392324,472.7652,6157567.5
469.8283,0.3585457,497.07455,6182313.0
495.3195,0.44216746,426.2743,6169811.0
464.10007,0.333246,508.0973,6168212.0
491.66806,0.45051977,421.98303,6177971.5
452.55176,0.46742514,460.2026,6159222.0
418.57315,0.55528635,453.3445,6172904.0
495.32425,0.42046696,447.97934,6159112.0
536.32733,0.41321817,423.87466,6208571.0
456.1064,0.4971644,447.91235,6219849.5
451.72635,0.46559763,462.95013,6176341.5
500.65936,0.40269443,459.53555,6160306.5
433.64093,0.5188407,451.8156,6161911.0
508.27673,0.33719778,492.86298,6197282.0
493.18256,0.31995416,503.39688,6161933.5
455.4747,0.44668978,470.05685,6172170.5
424.89496,0.5157679,465.55695,6155125.5
488.78763,0.40800256,464.82236,6190309.0
469.44482,0.4591594,443.889,6154883.0
460.5862,0.3992836,484.34418,6161808.5
479.7794,0.42978233,462.3346,6199250.0
440.1326,0.50925153,447.7088,6165909.0
430.99124,0.69628966,481.14218,6169836.0
449.6142,0.3502954,508.1094,6184219.0
440.14243,0.38426822,500.6161,6164537.0
505.889,0.69174093,465.558,6171017.5
433.14346,0.4707618,475.8577,6157680.5
535.5151,0.5610341,503.08722,6158033.0
475.0708,0.4400972,460.3388,6214086.0
435.0006,0.6552317,489.71518,6215243.5
486.12622,0.3705852,483.86688,6160142.0
466.08362,0.37823212,489.42657,6154435.0
496.65878,0.35137683,488.1372,6160711.0
496.1419,0.3583896,484.5908,6159000.5
483.22433,0.35904938,489.448,6159253.0
488.65393,0.4470873,435.79437,6181175.0
446.6843,0.50258404,449.71158,6192738.0
478.72244,0.37503067,486.16852,6183938.5
464.19238,0.48970568,438.3124,6214861.5
537.63135,0.5842564,494.3672,6154324.5
466.60632,0.44514006,459.76065,6175336.0
517.9596,0.4269843,422.74878,6187935.0
453.5019,0.4203141,481.05685,6158626.5
533.9017,0.3622266,469.3071,6184022.5
437.04333,0.47704172,472.89795,6176673.0
420.2348,0.5512026,451.76492,6171067.5
468.87616,0.3864742,486.24426,6178168.0
448.33328,0.4209252,484.83188,6162966.0
534.24646,0.4306192,376.87613,6177026.0
472.3219,0.34913015,499.24466,6177564.5
451.007,0.46365368,464.20554,6168947.0
462.584,0.42112863,476.3145,6180858.5
509.20422,0.43352404,423.5689,6190274.0
513.3423,0.3882047,463.86078,6219984.0
435.5806,0.49521527,463.98178,6155132.5
587.7478,0.41008967,346.76224,6208533.0
501.69482,0.40976876,451.27402,6161632.5
476.63223,0.47268394,433.8699,6214748.0
462.03268,0.36115822,500.0831,6198804.5
582.90094,0.4122036,344.9424,6203272.5
455.2001,0.45135432,469.51025,6175059.0
619.2452,0.32562274,429.2685,6191365.5
585.9139,0.39622262,364.863,6176434.0
597.03375,0.3786146,393.51245,6206221.0
470.0551,0.42041922,470.9459,6170918.5
501.61188,0.4321112,441.65503,6215532.5
509.66315,0.4322375,411.91275,6158426.0
442.02002,0.4548376,477.53854,6176332.5
481.50305,0.3897206,477.34836,6158905.5
404.95508,0.52261937,483.99466,6159521.5
543.8858,0.4132495,418.6271,6228695.5
536.0936,0.5394653,510.63162,6157411.0
496.26648,0.71796024,461.2908,6162828.0
445.91003,0.49402294,456.1578,6189474.5
406.99597,0.5306449,481.6031,6178513.5
438.51868,0.5043812,461.5175,6198308.0
488.5017,0.40671837,465.4757,6184311.0
462.39545,0.72310275,468.22308,6170109.5
501.81952,0.67539054,470.60196,6157767.5
506.50284,0.4377387,419.8254,6184091.5
492.38184,0.3636284,485.25854,6182831.0
417.56238,0.5230769,474.47873,6174073.0
473.15253,0.47025856,441.30124,6203315.5
455.3139,0.35028532,505.5737,6157558.5
527.2519,0.6575653,471.66336,6163670.0
445.70642,0.50638974,438.6288,6166520.0
414.10785,0.51226294,478.71484,6154519.5
472.28033,0.45973155,439.50964,6162927.0
455.3123,0.45799363,467.61566,6193806.0
501.3475,0.3059659,509.35593,6216510.0
476.81018,0.38627854,483.40918,6189436.0
491.87448,0.41161978,458.73148,6166453.5
462.43323,0.4294531,470.91833,6164129.5
503.47214,0.41400605,450.5584,6188618.0
466.17804,0.43929687,462.5118,6160190.0
429.0978,0.52255034,456.64084,6163250.0
554.3977,0.41350093,364.08667,6153862.5
394.55655,0.39904514,521.15063,6153334.0
525.4553,0.65157276,473.55502,6166686.0
486.2905,0.39264128,473.59286,6160721.5
470.5132,0.4183487,473.10324,6179418.0
559.129,0.6105273,481.11484,6162882.5
374.8955,0.41821885,529.8206,6187063.5
600.98206,0.37725312,390.8936,6231865.5
495.35013,0.37350044,478.66144,6161343.5
454.7435,0.41162515,484.3078,6175382.0
463.30844,0.4523172,459.02332,6165527.0
470.61197,0.4329515,461.77917,6160346.5
475.18912,0.43798357,459.6411,6197407.5
510.67172,0.25603023,527.3401,6212836.0
504.03406,0.39571747,465.17142,6222216.0
470.20862,0.4397334,460.9599,6173761.0
400.4788,0.53050613,486.89084,6166091.0
437.5662,0.5139515,451.84946,6180976.5
442.0129,0.49062136,463.84747,6197751.5
422.38617,0.5315282,465.3324,6177994.0
441.58298,0.42524913,486.36163,6154519.0
497.33755,0.23342018,538.1663,6191758.0
491.3831,0.329783,500.52878,6174428.0
468.4925,0.4108127,478.1052,6189054.5
620.82153,0.8464878,415.70596,6186961.0
506.6776,0.43527105,415.2895,6168029.5
446.6844,0.44905794,475.99548,6175581.5
497.7384,0.3964187,467.1411,6211109.5
428.58765,0.46328145,482.66406,6152418.0
426.08322,0.32536063,528.7609,6203300.5
412.20755,0.57221556,452.5938,6178945.0
460.71857,0.42322084,478.15686,6198989.5
430.7119,0.4772465,477.7838,6174589.5
476.65338,0.69988173,469.837,6168451.5
498.4286,0.39166608,466.1538,6156615.5
468.90134,0.42986923,465.80267,6157347.0
433.8029,0.53111947,446.2996,6188782.5
460.96817,0.3676019,496.98114,6167771.0
527.0414,0.5338227,513.05536,6173585.5
433.57043,0.48824158,469.02396,6160294.5
582.6588,0.37844893,419.68832,6223553.5
543.08185,0.38986403,436.21964,6153464.5
458.42798,0.47688985,446.43698,6156192.5
451.66187,0.7547988,464.82996,6154514.0
452.18433,0.41596135,483.88147,6175517.0
564.50287,0.41341174,355.71756,6172881.0
415.53305,0.50525624,480.2355,6157285.5
458.12448,0.4233619,479.00525,6189464.0
468.9814,0.4661129,436.72675,6157414.0
482.9277,0.32154834,507.0822,6186556.5
428.68732,0.53060615,450.1687,6159629.5
481.16724,0.40467998,473.36987,6185029.0
463.88983,0.4887248,434.12082,6200133.5
541.47235,0.52421904,514.9554,6167130.5
448.33463,0.4688066,463.43066,6153875.5
468.24878,0.36262193,494.63535,6155301.5
489.49197,0.43213296,455.0666,6222445.0
448.50073,0.3983869,491.11053,6154530.5
541.8186,0.60249496,487.46506,6156514.5
467.86636,0.47409278,432.94803,6164807.5
469.14584,0.4573387,444.2514,6153155.5
456.61313,0.47012508,452.68784,6157715.5
471.2499,0.38989586,483.31067,6173483.0
510.40045,0.36266482,478.0041,6182841.5
541.53455,0.6273135,479.3059,6159307.0
456.1118,0.42519265,477.86243,6170264.5
443.4133,0.34405077,511.7593,6162634.0
449.40778,0.47863057,458.853,6176215.5
483.01868,0.41373634,465.2888,6177944.0
431.574,0.47587356,478.26187,6190931.5
440.12198,0.38569245,499.927,6165403.5
480.31473,0.36653495,488.78085,6169018.0
615.7129,0.36599687,390.30505,6199141.5
437.01593,0.46345755,478.99292,6187826.0
443.36517,0.7099544,475.7985,6159826.5
464.25482,0.43817484,465.8758,6167389.5
477.827,0.7109455,466.99866,6179909.5
483.1954,0.43718415,454.83896,6218895.5
470.26,0.46274322,441.2416,6168577.0
486.51572,0.39078224,475.6733,6187602.0
495.45557,0.39216727,467.79483,6156515.5
453.31668,0.4606448,467.769,6196784.0
414.08716,0.37017262,518.7877,6174191.5
509.96072,0.6726988,469.9819,6173525.5
456.78088,0.455185,466.67133,6190495.5
538.73096,0.41521683,414.874,6203120.0
579.96594,0.3947462,382.45825,6193316.5
503.9509,0.33588922,493.382,6170839.0
479.2589,0.46108502,436.87064,6195041.0
461.20773,0.4892289,437.64804,6201188.5
475.63226,0.4108766,471.2236,6167631.5
506.8564,0.43962127,417.70215,6195588.5
341.51294,0.7269894,500.274,6165730.5
488.10147,0.33832052,497.533,6166631.0
590.1383,0.39467478,378.2369,6230466.0
539.6384,0.6204958,481.92783,6164729.5
464.1767,0.47895342,446.03998,6209206.5
503.30313,0.37991318,473.10065,6186238.5
513.5221,0.39538562,453.8851,6160527.5
433.3718,0.5234837,457.12558,6198436.5
506.73187,0.7196537,458.906,6153146.0
480.66736,0.4461399,453.20172,6205063.5
513.05884,0.6628995,471.9389,6162876.5
427.552,0.51879144,460.29337,6167433.5
557.9203,0.3993395,390.2946,6157257.0
444.68738,0.50843513,443.14343,6179260.0
534.6579,0.53080505,513.6092,6170824.0
465.1531,0.4156334,475.60257,6161453.5
491.5273,0.38709667,473.42242,6175957.0
403.77438,0.36976966,522.7586,6157944.5
550.6218,0.6233667,478.4433,6157569.5
465.2512,0.47251362,450.31784,6213413.5
488.0342,0.4396744,438.38925,6155095.0
541.629,0.40582,415.01562,6173231.5
426.31628,0.33248833,523.15875,6174396.0
471.91385,0.38260478,486.3094,6165208.0
491.93008,0.41413197,457.18365,6165743.0
495.6243,0.4402422,424.0218,6157929.0
451.56485,0.4061167,487.72577,6169833.5
488.20496,0.3966848,470.96732,6169450.0
458.7626,0.4720272,457.6939,6213563.5
447.24005,0.41569784,485.8115,6163424.0
453.04376,0.38894966,492.61563,6162956.5
548.8488,0.6154473,481.56943,6162530.0
537.42175,0.54500294,508.38623,6165601.5
473.52078,0.47130632,447.3044,6231180.0
406.9088,0.5271985,483.042,6186892.0
453.89087,0.4897597,437.83664,6157046.0
527.4019,0.39180288,455.45917,6236341.5
434.8106,0.50142246,460.8592,6163015.0
448.478,0.49536407,448.61038,6183295.5
481.52866,0.4595479,421.6925,6166015.0
423.866,0.3719314,512.4226,6167134.0
476.86575,0.3163728,512.81213,6208134.5
515.7219,0.36197636,477.93378,6214298.0
618.9745,0.8297405,419.34424,6204340.0
523.15454,0.37368345,464.264,6166238.0
440.69217,0.47259924,471.69388,6172278.5
439.64035,0.470785,472.70807,6167163.5
469.90894,0.42801434,465.92288,6158614.5
424.33276,0.36181268,515.5564,6154559.5
451.21616,0.44288296,473.57263,6158901.0
490.62817,0.4148774,456.55142,6158522.0
510.6917,0.73174655,455.24628,6155015.5
527.7376,0.7149521,456.21667,6153210.0
532.532,0.2849159,512.80316,6203197.0
524.514,0.70317644,459.5004,6158218.5
482.76437,0.4507511,433.41714,6163194.5
499.1643,0.4251949,437.40305,6160268.5
433.7392,0.46558195,479.79572,6175030.0
545.3243,0.66203946,467.79926,6152522.0
459.24338,0.4393823,469.53012,6168808.5
475.38037,0.43032432,462.418,6178356.5
613.59406,0.79952556,424.36603,6180306.5
474.44418,0.36668584,491.15466,6164272.0
503.7535,0.43139812,423.90173,6166441.0
457.07843,0.48004338,442.63245,6154669.0
560.42676,0.62805027,474.97244,6173605.0
452.71915,0.4118142,485.97684,6173657.5
490.48593,0.6898015,469.37625,6154698.0
462.06223,0.38868117,489.10556,6176848.5
468.59906,0.7196296,467.4397,6169382.5
445.85748,0.4755325,465.18118,6181895.0
497.20352,0.3954315,468.53378,6205781.0
420.54355,0.3067643,536.5519,6221979.0
415.64334,0.53709376,472.09586,6173054.5
452.90222,0.7483806,465.64056,6158096.5
414.52106,0.355982,522.0116,6152628.0
481.65274,0.42808256,455.6853,6161150.5
546.353,0.4137476,401.1177,6200180.0
443.88077,0.44127887,479.49915,6159486.0
472.66742,0.428127,469.48438,6203571.0
425.1583,0.53113276,461.88202,6182556.5
551.17065,0.43019053,340.30875,6179335.0
402.28192,0.5383965,483.11487,6169510.5
451.36227,0.46444857,464.26712,6175734.0
504.59964,0.39159575,462.92102,6163637.5
456.68213,0.46213415,458.1538,6154662.0
436.33655,0.51028156,461.24704,6204812.5
604.5277,0.37267295,396.46115,6209421.5
542.74695,0.4112831,413.8037,6195175.0
481.61404,0.3657076,488.5596,6163365.5
465.1762,0.4285895,472.26852,6177578.0
444.36993,0.49580297,455.44275,6186434.5
440.70502,0.45725226,476.331,6169632.0
492.71033,0.38055974,476.222,6160595.5
484.73746,0.3536902,493.24243,6195252.5
468.85605,0.46532857,452.12354,6225837.0
456.32153,0.33851627,509.9932,6186109.0
416.24362,0.3474106,525.41376,6193623.0
423.3579,0.32871386,526.8499,6189814.5
535.3652,0.52252537,516.3339,6162052.0
453.03647,0.4980153,449.12766,6215474.0
442.3577,0.6895479,479.5682,6191277.0
485.07504,0.42964804,457.04047,6205764.5
493.56143,0.4557312,430.31857,6225848.0
416.09705,0.5069053,479.3818,6168952.5
431.18024,0.5117687,461.81766,6172271.0
510.5041,0.35782948,482.11792,6178835.5
412.5022,0.52382135,475.93817,6155940.5
411.88373,0.53412694,476.57574,6170488.5
431.39188,0.5314673,442.5344,6167359.0
371.81476,0.5065759,517.2622,6181956.5
444.3091,0.47947353,463.7702,6169866.0
490.49445,0.70067906,466.46185,6176151.5
371.0133,0.51413196,515.4134,6157447.5
463.12167,0.37710255,491.83334,6163320.5
490.75696,0.31492832,506.44415,6179995.0
371.97974,0.46643662,520.4587,6166116.5
489.75208,0.4167963,456.20773,6158736.0
475.39026,0.43833694,455.7176,6168761.0
452.41898,0.44181418,473.9035,6156330.0
408.66595,0.35530466,524.76184,6168077.5
510.32748,0.66075486,472.7619,6169294.5
499.7437,0.35709906,485.71353,6174779.5
455.77246,0.40460587,486.46854,6163280.0
512.709,0.42440915,420.27457,6166359.0
451.89795,0.44290778,474.67007,6177785.5
438.16385,0.46194932,476.74927,6159076.0
463.40063,0.45239243,459.36514,6168198.0
403.72565,0.529482,484.74326,6171681.0
445.58383,0.5058439,450.74127,6194892.0
503.49072,0.43651098,419.212,6169299.5
474.1506,0.71980214,466.10052,6169272.5
454.154,0.40768203,485.08752,6160287.0
435.69794,0.44031787,485.87607,6170196.0
474.86655,0.43614897,456.16696,6162129.5
492.61575,0.4248105,447.006,6159336.0
454.89865,0.46214533,463.33926,6179767.5
464.3439,0.44995788,466.73297,6225029.5
423.5783,0.5436,452.55847,6173129.0
369.24078,0.49704978,521.4409,6169763.0
542.79895,0.41891444,394.2756,6194945.5
481.3838,0.37686005,483.76382,6156308.5
484.49713,0.39798394,472.37137,6171783.0
410.47324,0.528062,478.19925,6163878.5
542.73975,0.40636468,411.8569,6174280.5
451.59494,0.4855247,448.4185,6160590.0
457.49805,0.46457595,456.45367,6162367.5
489.11203,0.4010041,468.2542,6187030.5
486.69153,0.33995676,497.94684,6190726.0
442.98682,0.6941317,479.01877,6177236.0
454.75223,0.46192423,460.95175,6163871.0
504.8211,0.38351282,472.84995,6221815.5
489.2187,0.38174972,477.51163,6159353.0
492.07422,0.43297514,440.5102,6168449.0
484.39853,0.4647036,426.0804,6207134.5
475.5595,0.40738308,472.8167,6154377.5
482.43356,0.41516146,466.62283,6189436.0
415.86884,0.33856335,525.63007,6178190.0
491.3638,0.31519425,505.5159,6164063.0
500.7532,0.4370384,433.47165,6200107.0
482.68707,0.3259602,504.02866,6165215.5
452.16785,0.44366488,473.13184,6173402.5
479.1377,0.39193693,478.18216,6174858.0
610.7365,0.3545637,406.88464,6191209.0
390.1622,0.37295654,530.2246,6180772.0
394.8804,0.37993017,525.3,6167947.5
481.7894,0.33892658,500.9427,6190024.5
453.88388,0.4659507,460.7487,6165306.0
455.99295,0.50095206,440.56143,6211731.5
453.4758,0.47753173,455.9474,6189678.5
435.95877,0.43937218,484.78772,6164699.0
442.8638,0.4927905,459.00864,6176498.5
459.49216,0.45598134,458.35284,6160875.0
547.4246,0.66401273,466.39236,6168594.5
463.20367,0.37983373,491.55533,6172600.0
458.19928,0.7218903,469.39688,6178859.5
513.5004,0.4408614,415.2536,6219641.0
561.28,0.6640164,464.9499,6167855.5
389.8129,0.37948376,526.7842,6157500.0
446.35925,0.4591229,472.4543,6184581.0
511.69,0.26440898,523.91296,6202373.0
527.9781,0.64930797,474.35413,6170732.0
493.44424,0.39914876,464.86124,6155798.5
513.39484,0.6635623,472.21466,6155201.5
420.21075,0.51148415,476.60452,6187911.5
450.4158,0.33490208,513.0616,6181932.5
451.73996,0.4580543,469.31262,6194027.0
444.38348,0.39414805,494.98166,6154332.0
468.5915,0.3412169,503.4229,6169667.0
482.54028,0.3550413,493.01306,6170560.5
519.2262,0.45331585,428.38943,6728283.5
511.455,0.46812677,424.1916,6722399.5
485.8809,0.46793264,442.10446,6728755.5
438.92767,0.42171124,483.46667,6727890.5
507.111,0.47764748,421.0674,6719682.5
506.3405,0.43019727,445.23682,6724738.0
508.42007,0.43237844,442.94882,6719634.5
515.3052,0.7105927,439.5705,6727648.0
392.4891,0.5376367,482.86905,6720082.5
432.28723,0.4846115,471.38495,6718120.5
439.1532,0.41943103,484.955,6757701.5
383.51468,0.4611579,504.56265,6727803.0
399.19623,0.45987865,495.43744,6737226.5
529.20135,0.3673522,463.3379,6738356.0
430.1354,0.4808566,473.81018,6716255.0
557.05743,0.33871666,465.0983,6727621.0
515.30615,0.38578978,459.5112,6722200.5
464.98624,0.45821467,457.65576,6726798.5
440.51538,0.75557977,442.6451,6722791.0
417.4448,0.627056,462.8887,6721561.0
425.6311,0.7441053,447.8488,6737441.0
462.70593,0.4445235,462.98508,6725847.0
476.05386,0.44365606,456.21832,6730353.5
391.1758,0.46518248,498.90512,6735005.0
512.49817,0.44326946,436.14154,6722213.5
496.09314,0.44786182,443.9941,6729243.5
393.4556,0.5445753,481.98068,6720349.0
466.29556,0.40986824,473.5396,6738463.0
498.21005,0.4522883,440.701,6724580.5
535.5366,0.39343134,448.6961,6726343.5
427.41928,0.48442274,474.69702,6730644.0
515.49805,0.4877793,402.54288,6719538.0
491.5076,0.76635796,429.42343,6724196.0
470.43152,0.47297034,450.09534,6729746.0
389.3375,0.46726358,498.4699,6731410.5
410.20627,0.45462897,491.58493,6722250.5
449.61227,0.4074583,482.77435,6743400.5
464.75092,0.5221389,436.80655,6729993.0
566.1568,0.29790318,485.08322,6762060.0
443.83478,0.76405346,440.63443,6732534.5
520.86127,0.802049,417.36136,6720674.5
542.47205,0.38473263,449.23395,6725308.5
426.88284,0.49559185,471.63422,6726783.0
419.34433,0.622003,456.75165,6728233.0
493.87094,0.38555858,468.8997,6723811.5
376.71158,0.48237368,503.19656,6719074.5
397.6298,0.46124402,495.59784,6732999.5
424.4381,0.6055431,456.5599,6734597.5
516.3693,0.43668768,437.703,6724018.5
517.39655,0.435828,437.34073,6728279.5
432.96243,0.4432105,480.72467,6718825.5
409.28293,0.4368276,497.27115,6717092.0
462.12817,0.52576816,438.50668,6737944.5
405.6593,0.6208094,467.34332,6724031.5
468.47592,0.36723554,488.31635,6725107.5
516.97076,0.43872032,437.02902,6737721.0
437.3579,0.49912208,465.13654,6735004.5
425.16403,0.6066299,457.88144,6734863.5
452.4191,0.4811652,458.93634,6722672.5
493.38657,0.45412108,443.60007,6737704.5
534.0895,0.36926892,460.6606,6726071.5
495.2766,0.45150492,442.98834,6731387.5
480.63565,0.4516949,451.44614,6732313.0
509.53574,0.7278459,434.6462,6722525.5
398.81448,0.44339412,500.53314,6723271.5
497.03668,0.42949525,450.70303,6730546.5
425.91937,0.44839776,483.7821,6726665.0
520.0382,0.36434823,468.96118,6767937.0
474.00308,0.43172356,461.16635,6722969.0
427.65274,0.4821111,475.68787,6738651.0
525.16797,0.3851535,456.31302,6720054.0
510.35156,0.6906308,443.02087,6722395.0
517.1122,0.41821098,445.5471,6719560.5
423.39676,0.41928896,493.33878,6728117.5
522.0061,0.3968968,452.4951,6723720.5
458.31262,0.4033423,480.29712,6756249.5
432.53183,0.4607151,476.1654,6717568.0
457.9019,0.37936267,488.31396,6723300.5
400.34854,0.45205113,496.7903,6733738.0
406.03833,0.4991721,483.19897,6723841.5
505.63696,0.4055088,455.37955,6719536.5
536.3919,0.4692511,401.3062,6737499.5
477.92673,0.4435247,455.58716,6735961.0
405.07254,0.5056222,482.25134,6729423.0
503.6577,0.758445,429.87686,6734364.5
391.39478,0.6150521,471.17978,6722146.5
516.4915,0.37885645,462.29617,6731843.5
434.24384,0.4878465,470.10477,6737128.0
514.6348,0.48038194,413.0552,6732367.0
465.62274,0.44627145,460.69785,6723916.0
449.37097,0.4906021,458.78442,6718436.5
383.0144,0.47579044,500.16187,6725915.5
516.18604,0.71205384,439.2853,6733482.0
491.5451,0.4636897,440.0543,6724213.5
514.47784,0.3639351,469.53125,6720762.5
575.204,0.43087193,468.0215,7628365.5
556.14014,0.42969704,478.43726,7639312.5
552.78076,0.4224627,484.7441,7622602.5
572.2401,0.43223214,473.6436,7621812.5
434.9924,0.80672246,450.05344,7982650.5
463.1592,0.755345,443.21814,7969533.0
482.32202,0.55561006,495.63477,7966312.0
485.5893,0.5649115,489.3454,7963208.0
456.38837,0.7518686,450.8434,7976396.0
484.48975,0.5735842,484.266,7966456.0
469.94702,0.57987875,489.0724,8006095.0
464.58652,0.7411715,448.1516,7961791.0
433.28674,0.82291603,446.70465,7966584.0
493.33118,0.7219534,434.3248,7962238.5
435.59827,0.80124056,450.762,7976684.5
430.5694,0.8108899,453.56625,7957529.5
474.70523,0.5709956,488.5425,8011725.0
471.5671,0.5795634,490.51047,7981789.5
466.98898,0.57118964,490.06793,7975880.0
463.89368,0.7568191,442.99423,7972188.5
436.4637,0.79951066,452.16083,7983828.5
470.6977,0.5728762,493.62137,7968104.5
482.9398,0.58400756,481.4549,7992059.5
460.35123,0.76100254,445.2931,7962755.5
472.42126,0.5658746,496.27002,7968902.0
436.29413,0.8084334,449.25708,7966294.5
475.242,0.554634,495.2536,7979585.0
478.0908,0.5785804,481.84802,7989234.0
446.60617,0.5294151,514.6777,7976975.0
473.91855,0.5760287,490.56583,7974431.5
485.9267,0.5540304,493.67505,7980698.5
441.502,0.7913902,448.53082,7960363.5
483.84952,0.57343185,482.99905,7957837.0
447.95743,0.7833528,447.35214,7958446.5
474.8931,0.58323836,485.98557,7998036.0
482.14124,0.5791424,480.65326,7982384.5
444.69745,0.53403056,515.9002,8000763.5
477.49988,0.5818433,483.04507,7981573.0
481.9612,0.7362483,437.15726,7967412.5
467.37183,0.73918635,446.2081,7965534.5
467.95184,0.7420771,443.96234,7964542.0
489.4443,0.5807173,477.04413,7969107.5
436.8484,0.8170577,445.50543,7958103.0
440.49634,0.80007464,444.79218,7968786.0
447.86008,0.78107005,447.85483,7963933.0
469.43912,0.57372063,491.0787,7978172.0
477.57367,0.55001515,495.6467,7956780.0
463.8748,0.58010036,490.80405,7998265.0
451.90085,0.7650959,447.8546,7972551.5
495.43604,0.712771,436.572,7954206.5
434.45148,0.8304544,439.33878,7956483.5
448.44873,0.78344434,446.47775,7962991.5
459.04163,0.5761663,493.40234,7962506.0
480.53055,0.5652624,489.59036,7957976.0
477.28525,0.57307625,487.7438,7994346.0
474.75806,0.5579577,495.43484,7964801.0
439.8133,0.79595625,448.8381,7961802.5
478.08243,0.58251417,485.3262,8004252.0
435.19635,0.8155069,447.61887,7959450.0
489.53513,0.7167128,439.21143,7962167.5
474.8158,0.57909983,489.77054,7975155.5
480.23584,0.56971014,487.0697,7983956.5
477.30627,0.5789644,486.97382,7984678.0
433.74734,0.8180543,444.30392,7963498.5
443.25592,0.53068864,516.43317,7994950.0
478.07217,0.57001346,491.12198,7969084.0
477.55884,0.72973335,442.16177,7959487.5
445.7812,0.7942044,445.80515,7958654.0
475.31293,0.5777994,487.16425,7979493.0
459.2477,0.74790055,449.31647,7964018.0
474.9226,0.5555558,494.20804,7980633.0
465.5872,0.7530957,441.8768,7968735.0
439.11655,0.8015529,449.71732,7968445.0
456.894,0.7647099,446.23865,7962411.0
465.32986,0.5721866,493.38068,7992736.0
435.68985,0.8193169,443.3259,7959027.0
492.80814,0.71820617,434.89365,7963903.5
485.94193,0.57174575,486.69507,7985506.0
475.3526,0.5557721,495.05228,7980204.0
439.6325,0.7926781,451.72614,7971956.0
435.4114,0.81487423,446.88483,7962249.0
485.64777,0.57646084,482.3274,7961362.0
447.9419,0.7911261,444.54697,7967274.5
440.61447,0.7959209,449.2638,7957775.5
437.47302,0.8075837,445.82657,7968024.5
478.8434,0.73046994,441.91336,7981051.5
476.49155,0.56611484,491.04614,7968940.0
444.0279,0.80508745,443.59195,7966569.5
464.5211,0.5813645,489.9307,7970282.5
445.85727,0.79068315,444.49136,7958330.5
482.86035,0.5753126,484.977,7958571.0
486.27774,0.578206,481.64407,7971010.5
479.1324,0.5796641,485.34167,7979116.0
480.97186,0.5792703,484.39377,7983994.0
474.97827,0.73940516,441.3505,7971203.0
471.51486,0.57008445,492.32867,7979249.0
446.60638,0.7929108,444.78818,7960982.0
438.68332,0.7931575,452.10992,7960527.5
465.1873,0.58403337,489.5179,8000952.5
480.75726,0.58177847,484.66553,7961180.0
457.77112,0.7756402,442.30295,7959458.0
461.02362,0.7497465,448.23734,7973450.5
479.35016,0.55665815,494.9981,7956165.5
455.97464,0.76271325,444.5788,7967564.5
478.56073,0.5758641,487.2516,7957390.5
470.52637,0.57612336,489.25635,8000004.0
480.6673,0.5820089,482.50806,7994596.5
436.6455,0.8059163,449.4129,7980679.0
479.5634,0.5678682,489.1418,7981622.0
477.1721,0.571396,485.13736,7970097.0
452.78745,0.7832254,443.04724,7962275.5
473.30463,0.5708324,493.47485,7973508.5
479.0248,0.5626826,492.58972,7971970.0
478.8473,0.5787874,486.36145,7964159.5
476.88925,0.5724894,490.23096,7961071.5
